trade_date,close,pct_chg,vol,ema24,ma120,ma250,rise,fall,rise_limit,fall_limit,rise_limit_count,ema24_up,ma120_up,north_money,pct_chg_v,vol_5,vol_v,ema24_on_v,ma120_on_v,ma250_on_v,rise_fall_v,rise_limit_fall_limit_v,rise_limit_count_5,rise_limit_count_v,ema24_up_5,ema24_up_v,ma120_up_5,ma120_up_v,north_money_5,north_money_v1,north_money_v,v,v_5
20170824,3271.5117,-0.4925,163468937.0,3257.71,3195.76,3164.5,837,2193,38,1,20,1288,703,1349.96,-1.6500000000000001,181416820.4,2.7,5,4,3,-1.35,2.8499999999999996,14.2,4.2299999999999995,1782.6,2.88,775.8,2.73,151.3579999999988,8.92,4.0,2.6,2.6
20170823,3287.7049,-0.0766,179832208.0,3256.51,3195.41,3163.91,1114,1892,33,0,15,1652,758,0.0,-0.25,189447543.2,2.8499999999999996,5,4,3,-0.78,3.0,12.0,3.75,1930.2,3.44,794.4,2.8499999999999996,38.66199999999858,0.0,-0.0,2.4,2.8
20170822,3290.2257,0.101,186537991.0,3253.79,3195.07,3162.96,816,2220,34,1,15,1895,795,102.66,0.35000000000000003,188851511.8,2.9699999999999998,5,4,3,-1.3800000000000001,2.82,11.2,4.0200000000000005,1941.6,3.92,787.4,3.0300000000000002,223.2519999999986,0.46,1.3800000000000001,2.6,2.9
20170821,3286.9055,0.5562,186122483.0,3250.63,3194.67,3161.81,2320,670,42,0,12,2211,850,278.169999999998,1.85,188003513.0,2.9699999999999998,5,4,3,1.6500000000000001,3.0,10.8,3.33,1837.6,4.8,766.8,3.33,205.67199999999858,1.35,4.0,3.4,3.0
20170818,3268.7243,0.009000000000000001,191122483.0,3247.47,3194.18,3160.74,997,2004,26,3,9,1867,773,-974.0,0.05,188848375.6,3.0300000000000002,5,4,3,-1.02,2.37,10.0,2.7,1644.8,4.56,733.8,3.1500000000000004,215.28999999999897,4.52,-4.0,2.1,2.7
20170817,3268.4298,0.677,203622551.0,3245.62,3194.05,3159.77,2192,791,28,0,9,2026,796,786.4799999999989,2.25,203216478.0,3.0,5,4,3,1.41,3.0,9.8,2.7600000000000002,1414.0,5.72,693.8,3.4499999999999997,245.48999999999896,3.2,4.0,3.4,2.3
20170816,3246.4512,-0.14800000000000002,176852051.0,3243.64,3193.91,3158.71,2044,944,34,3,11,1709,723,922.95,-0.5,210628892.2,2.52,5,4,3,1.1099999999999999,2.52,10.2,3.24,1232.0,5.56,670.8,3.24,50.38999999999896,18.32,4.0,3.1,2.1
20170815,3251.2617,0.4294,182297997.0,3243.4,3194.03,3157.63,1742,1197,37,3,13,1375,692,14.76,1.45,222378063.4,2.46,5,4,3,0.5700000000000001,2.55,10.0,3.9000000000000004,1178.0,4.68,671.0,3.09,129.32399999999893,0.11,0.33,2.8,2.0
20170814,3237.3602,0.8982,190346796.0,3242.71,3194.05,3156.56,2874,186,42,1,8,1247,685,326.26,3.0,236327171.4,2.43,-5,4,3,2.64,2.8499999999999996,9.6,2.4899999999999998,1181.4,4.24,672.2,3.06,509.6619999999989,0.64,1.92,2.2,2.0
20170811,3208.5413,-1.6313,262962995.0,3243.18,3194.07,3155.52,560,2475,18,26,8,713,573,-823.0,-5.45,244492488.0,3.24,-5,4,3,-1.8900000000000001,-0.54,11.2,2.13,1189.8,2.4,671.2,2.55,1033.315999999999,0.8,-2.4000000000000004,0.2,2.2
20170810,3261.7494,-0.422,240684622.0,3246.19,3194.02,3154.57,735,2304,24,3,11,1116,681,-189.020000000001,-1.4000000000000001,247081157.0,2.91,5,4,3,-1.56,2.34,12.4,2.67,1272.0,3.52,683.4,3.0,1786.715999999999,0.11,-0.33,2.1,2.7
20170809,3275.573,-0.192,235597907.0,3244.84,3193.75,3153.34,1434,1532,36,2,10,1439,724,1317.62,-0.65,245599633.4,2.88,5,4,3,-0.09,2.67,12.4,2.43,1293.6,4.44,681.0,3.18,2325.469999999999,0.57,1.71,2.6,2.8
20170808,3281.8728,0.0737,252043537.0,3242.16,3193.23,3152.15,1546,1399,31,4,11,1392,698,1916.45,0.25,251826177.6,3.0,5,4,3,0.15000000000000002,2.31,13.6,2.43,1231.2,4.52,667.2,3.1500000000000004,2136.1999999999994,0.9,2.7,2.8,2.8
20170807,3279.4566,0.5327,231173379.0,3238.71,3192.7,3151.0,2190,774,35,5,16,1289,680,2944.53,1.7999999999999998,248856389.0,2.79,5,4,3,1.44,2.25,13.8,3.4799999999999995,1235.0,4.16,666.4,3.06,2073.677999999999,1.42,4.0,3.2,2.8
20170804,3262.0809,-0.3314,275906340.0,3235.17,3192.18,3149.85,942,2034,32,2,14,1124,634,2944.0,-1.1,251829601.2,3.3000000000000003,5,4,3,-1.1099999999999999,2.64,12.8,3.2700000000000005,1241.8,3.64,669.0,2.8499999999999996,1885.1839999999988,1.56,4.0,2.7,2.8
20170803,3272.9286,-0.3692,233277004.0,3232.83,3191.63,3149.01,1904,1060,43,1,11,1224,669,2504.75,-1.25,233093709.2,3.0,5,4,3,0.8400000000000001,2.8499999999999996,12.4,2.67,1264.4,3.88,669.6,3.0,1777.3839999999989,1.41,4.0,2.8,2.9
20170802,3285.0568,-0.2303,266730628.0,3229.34,3190.88,3147.98,637,2376,33,6,16,1127,655,371.270000000001,-0.75,232135497.4,3.4499999999999997,5,4,3,-1.7399999999999998,2.07,12.2,3.93,1275.4,3.52,659.6,2.9699999999999998,1844.4759999999987,0.2,0.6000000000000001,2.4,2.9
20170801,3292.6383,0.5991,237194594.0,3224.5,3189.9,3146.89,1475,1467,35,3,12,1411,694,1603.84,2.0,221497772.8,3.21,5,4,3,0.0,2.52,11.0,3.2700000000000005,1243.0,4.56,648.2,3.21,2147.971999999999,0.75,2.25,3.0,3.0
20170731,3273.0283,0.6083,246039440.0,3218.57,3188.74,3145.87,1822,1099,39,1,11,1323,693,2002.06,2.05,215173628.6,3.42,5,4,3,0.75,2.8499999999999996,10.8,3.06,1157.2,4.56,626.0,3.33,2091.4459999999985,0.96,2.88,3.2,3.0
20170728,3253.2404,0.1064,182226880.0,3213.84,3187.77,3144.89,1016,1917,28,0,12,1237,637,2405.0,0.35000000000000003,212577020.4,2.58,5,4,3,-0.9299999999999999,3.0,10.4,3.4499999999999997,1097.2,4.52,609.2,3.1500000000000004,2029.6699999999987,1.18,3.54,2.9,3.0
20170727,3249.7814,0.0649,228485945.0,3210.41,3186.83,3144.03,2406,587,44,2,10,1279,619,2840.21,0.2,217332294.6,3.1500000000000004,5,4,3,1.83,2.73,9.8,3.06,1026.8,5.0,595.2,3.12,1868.8699999999985,1.52,4.0,3.2,3.0
20170726,3247.6748,0.1229,213542005.0,3206.99,3186.07,3143.2,1135,1799,30,1,10,965,598,1888.75,0.4,218056784.0,2.94,5,4,3,-0.6900000000000001,2.82,9.8,3.06,940.4,4.12,581.8,3.09,1342.2219999999984,1.41,4.0,2.9,2.9
20170725,3243.6894,-0.2126,205573873.0,3203.45,3185.25,3142.43,1092,1856,27,2,11,982,583,1321.21,-0.7000000000000001,229832528.2,2.67,5,4,3,-0.78,2.58,10.0,3.3000000000000003,890.2,4.4,567.8,3.09,1336.7879999999984,0.99,2.9699999999999998,2.7,3.0
20170724,3250.5989,0.3897,233056399.0,3199.95,3184.41,3141.67,1988,938,34,3,9,1023,609,1693.18,1.3,226842365.6,3.09,5,4,3,1.08,2.52,9.0,3.0,790.6,5.16,537.8,3.3899999999999997,1492.0859999999984,1.13,3.3899999999999997,3.2,3.0
20170721,3237.9817,-0.2121,206003251.0,3195.54,3183.46,3140.91,1194,1710,24,5,9,885,567,1601.0,-0.7000000000000001,233472140.6,2.64,5,4,3,-0.54,1.98,9.2,2.94,659.2,5.36,491.8,3.4499999999999997,1442.9059999999984,1.11,3.33,2.8,2.4
20170720,3244.8647,0.4299,232108392.0,3191.85,3182.51,3140.16,1570,1305,33,4,10,847,552,206.969999999999,1.45,224296845.0,3.09,5,4,3,0.27,2.34,9.0,3.33,695.0,4.88,496.8,3.33,1159.1059999999984,0.18,0.54,2.8,2.3
20170719,3230.9762,1.3618,272420726.0,3187.24,3181.31,3139.16,2437,506,43,3,11,714,528,1861.58,4.55,216935888.8,3.7800000000000002,5,4,3,1.98,2.61,9.2,3.5999999999999996,757.2,3.76,508.2,3.12,1406.1139999999984,1.32,3.96,3.6,2.3
20170718,3187.5672,0.3495,190623060.0,3183.44,3180.33,3138.18,2142,796,41,8,6,484,433,2097.7,1.1500000000000001,199831919.6,2.8499999999999996,5,4,3,1.3800000000000001,2.0100000000000002,8.0,2.25,833.2,2.32,516.2,2.52,1370.7299999999982,1.53,4.0,2.8,2.1
20170717,3176.4648,-1.426,266205274.0,3183.08,3179.67,3137.5,156,2859,14,471,10,366,379,1447.28,-4.75,199274760.0,4.0200000000000005,-5,-4,3,-2.7,-2.82,7.8,3.84,994.4,1.48,542.8,2.0999999999999996,1134.5099999999986,1.28,3.84,-0.1,1.9
20170714,3222.4168,0.1322,160126773.0,3183.66,3179.06,3136.86,961,1954,17,16,8,1064,592,182.0,0.44999999999999996,185819307.2,2.58,5,4,3,-1.02,0.09,7.4,3.24,1254.6,3.4,594.0,3.0,1049.0979999999986,0.17,0.51,2.2,2.5
20170713,3218.1632,0.6448,195303611.0,3180.29,3178.15,3136.0,1373,1520,26,7,11,1158,609,1442.01,2.15,189137035.8,3.09,5,4,3,-0.15000000000000002,1.7399999999999998,8.6,3.84,1435.6,3.24,605.0,3.0300000000000002,1083.4979999999987,1.33,3.99,3.0,2.6
20170712,3197.5439,-0.1715,186900880.0,3176.99,3177.32,3135.08,1236,1719,21,10,5,1094,568,1684.66,-0.55,185238171.0,3.0300000000000002,5,4,3,-0.48,1.0499999999999998,9.4,1.59,1582.0,2.76,608.8,2.79,593.4039999999986,2.84,4.0,2.4,2.5
20170711,3203.0375,-0.2986,187837262.0,3175.21,3176.82,3134.02,586,2379,12,10,5,1290,566,916.600000000001,-1.0,177517291.6,3.18,5,4,3,-1.7999999999999998,0.27,11.0,1.35,1755.6,2.92,619.6,2.73,392.51999999999833,2.34,4.0,2.2,2.7
20170710,3212.6319,-0.1655,198928010.0,3172.79,3176.47,3132.93,968,1956,14,12,8,1667,635,1020.22,-0.55,168172832.6,3.54,5,4,3,-1.02,0.24,11.6,2.07,1835.8,3.64,623.2,3.06,106.61799999999816,9.57,4.0,2.5,2.7
20170707,3217.9567,0.1716,176715416.0,3169.32,3176.13,3131.8,1766,1113,39,2,14,1969,647,354.0,0.55,156448374.0,3.3899999999999997,5,4,3,0.6900000000000001,2.7,11.6,3.63,1863.8,4.24,615.0,3.1500000000000004,2.7779999999981557,127.43,4.0,3.1,2.7
20170706,3212.4440000000004,0.1656,175809287.0,3165.09,3175.6,3130.58,1264,1651,31,1,15,1890,628,-1008.46,0.55,145398199.4,3.63,5,4,3,-0.39,2.82,11.4,3.96,1767.6,4.28,596.8,3.1500000000000004,-282.62200000000183,3.57,-4.0,2.4,2.6
20170705,3207.1342,0.7644,148296483.0,3160.98,3175.2,3129.32,2423,492,34,3,13,1962,622,680.239999999999,2.55,135987436.0,3.2700000000000005,5,4,3,1.98,2.52,11.2,3.4799999999999995,1669.6,4.72,581.8,3.21,566.5959999999982,1.2,3.5999999999999996,3.4,2.7
20170704,3182.8039,-0.4101,141114967.0,3156.96,3174.8,3127.9,1001,1924,20,1,8,1691,584,-512.91,-1.35,135631483.4,3.12,5,4,3,-0.96,2.7,10.8,2.2199999999999998,1524.0,4.44,563.6,3.12,367.6899999999986,1.39,-4.0,1.9,2.5
20170703,3195.9116,0.1092,140305717.0,3154.71,3174.41,3126.74,2280,637,22,1,8,1807,594,501.02,0.35000000000000003,137048729.6,3.06,5,4,3,1.6800000000000002,2.73,11.6,2.07,1497.4,4.84,555.2,3.21,1019.1079999999986,0.49,1.47,2.9,2.7
20170630,3192.4269,0.1369,121464543.0,3151.13,3173.64,3125.58,1599,1286,23,1,13,1488,556,-1073.0,0.44999999999999996,143703428.4,2.55,5,4,3,0.33,2.7600000000000002,12.6,3.09,1422.4,4.2,543.2,3.06,964.7179999999984,1.11,-3.33,2.3,2.7
20170629,3188.0625,0.4683,128755470.0,3147.54,3172.84,3124.32,1985,894,24,1,14,1400,553,3237.63,1.55,150379249.4,2.58,5,4,3,1.1400000000000001,2.7600000000000002,12.0,3.51,1319.8,4.24,526.2,3.1500000000000004,1508.7179999999985,2.15,4.0,3.2,2.7
20170628,3173.2014,-0.5639,146516720.0,3144.02,3172.12,3123.13,661,2287,20,3,11,1234,531,-314.289999999999,-1.9,162896956.6,2.7,5,4,3,-1.6500000000000001,2.2199999999999998,11.8,2.79,1220.2,4.04,507.6,3.1500000000000004,1215.2659999999985,0.26,-0.78,2.1,2.4
20170627,3191.1969,0.1806,148201198.0,3141.48,3171.64,3121.97,1487,1379,28,1,12,1558,542,2744.18,0.6,160931266.2,2.7600000000000002,5,4,3,0.12,2.79,12.2,2.94,1314.6,4.76,503.2,3.24,1583.6759999999983,1.73,4.0,3.0,2.4
20170626,3185.4439,0.8731,173579211.0,3137.16,3171.06,3120.7,2616,340,31,3,13,1432,534,229.069999999999,2.9,159529387.0,3.2700000000000005,5,4,3,2.31,2.46,12.0,3.24,1343.6,4.28,493.8,3.24,1115.1839999999984,0.21,0.63,3.1,2.1
20170623,3157.873,0.3311,154843648.0,3132.96,3170.44,3119.51,1409,1479,19,5,10,975,471,1647.0,1.1,151791896.4,3.06,5,-4,3,-0.06,1.7399999999999998,11.6,2.58,1406.6,2.76,482.4,2.94,1548.9879999999987,1.06,3.18,1.9,2.0
20170622,3147.4532,-0.2775,191344006.0,3130.79,3170.28,3118.24,395,2575,23,6,13,902,460,1770.37,-0.95,146753718.4,3.9000000000000004,5,-4,3,-2.19,1.77,11.4,3.42,1500.0,2.4,481.4,2.88,1447.9879999999987,1.22,3.66,1.7,1.9
20170621,3156.2118,0.5159,136688268.0,3129.34,3170.2,3116.99,1376,1497,26,4,13,1706,509,1527.76,1.7000000000000002,137875766.2,2.9699999999999998,5,-4,3,-0.12,2.19,10.8,3.5999999999999996,1644.6,4.16,483.6,3.1500000000000004,1554.6019999999985,0.98,2.94,2.2,2.0
20170620,3140.0136,-0.1387,141191802.0,3127.01,3169.76,3116.07,1221,1644,27,7,11,1703,495,401.719999999999,-0.44999999999999996,138207521.0,3.06,5,-4,3,-0.44999999999999996,1.77,11.2,2.94,1520.0,4.48,471.2,3.1500000000000004,996.0939999999986,0.4,1.2000000000000002,1.8,1.8
20170619,3144.3739,0.679,134891758.0,3125.88,3169.57,3115.26,2179,711,30,2,11,1747,477,2398.09,2.25,135632816.4,2.9699999999999998,5,-4,3,1.53,2.64,10.8,3.06,1394.8,5.0,464.4,3.09,1035.9259999999986,2.31,4.0,2.6,1.9
20170616,3123.1662,-0.2975,129652758.0,3124.27,3169.4,3114.41,993,1870,24,3,9,1442,466,1142.0,-1.0,138000349.8,2.82,-5,-4,3,-0.9299999999999999,2.34,10.8,2.4899999999999998,1197.4,4.8,456.0,3.06,372.00799999999833,3.07,4.0,1.1,1.6
20170615,3132.4863,0.0579,146954245.0,3124.36,3169.35,3113.68,2511,419,46,1,10,1625,471,2303.44,0.2,144097065.0,3.06,5,-4,3,2.13,2.88,12.4,2.43,1121.4,5.8,454.8,3.12,437.00799999999833,5.27,4.0,2.5,1.8
20170614,3130.6740000000004,-0.7315,138347042.0,3123.66,3169.42,3112.85,1362,1492,37,7,15,1083,447,-1264.78,-2.45,145161747.8,2.8499999999999996,5,-4,3,-0.15000000000000002,2.04,14.8,3.0300000000000002,1000.0,4.32,451.4,2.9699999999999998,460.55199999999843,2.75,-4.0,1.1,1.8
20170613,3153.7429,0.4416,128318279.0,3123.05,3169.62,3111.98,2663,275,56,1,9,1077,461,600.879999999999,1.45,152138142.2,2.52,5,-4,3,2.43,2.88,15.2,1.77,999.4,4.32,452.6,3.06,1189.8099999999984,0.51,1.53,2.2,2.2
20170612,3139.8766,-0.5865,146729425.0,3120.38,3169.61,3111.03,467,2473,19,14,11,760,435,-921.500000000001,-1.9500000000000002,149162479.0,2.94,5,-4,3,-2.04,0.44999999999999996,15.8,2.0999999999999996,901.8,3.36,438.6,2.9699999999999998,1494.8279999999986,0.62,-1.8599999999999999,0.9,1.9
20170609,3158.4004,0.2561,160136334.0,3118.68,3170.39,3109.76,1391,1455,40,3,17,1062,460,1467.0,0.8500000000000001,146330654.0,3.2700000000000005,5,-4,3,-0.06,2.58,16.0,3.18,860.0,4.92,428.2,3.21,2056.721999999999,0.71,2.13,2.2,1.9
20170608,3150.3336,0.3187,152277659.0,3115.23,3170.86,3108.41,1002,1841,46,2,22,1018,454,2421.16,1.05,142804372.2,3.21,5,-4,3,-0.8999999999999999,2.7600000000000002,15.0,4.41,740.4,5.48,409.2,3.33,2109.321999999999,1.15,3.4499999999999997,2.4,1.7
20170607,3140.3249,1.2314,173229014.0,3112.17,3171.46,3107.1,2919,47,70,1,17,1080,453,2381.51,4.1,144951984.2,3.5999999999999996,5,-4,3,2.91,2.91,12.8,3.99,606.4,7.12,386.8,3.51,1303.8379999999993,1.83,4.0,3.3,1.2
20170606,3102.126,0.3387,113439963.0,3109.73,3171.96,3105.8,1998,840,27,4,12,589,391,2125.97,1.1500000000000001,140896267.4,2.43,-5,-4,-3,1.23,2.2199999999999998,12.2,2.94,488.8,4.8,371.8,3.1500000000000004,518.4839999999991,4.1,4.0,0.9,0.8
20170605,3091.6561,-0.4471,132570300.0,3110.39,3172.81,3104.68,2267,587,37,2,12,551,383,1887.97,-1.5,149392972.0,2.67,-5,-4,-3,1.77,2.7,13.0,2.7600000000000002,468.6,4.72,369.4,3.12,102.0899999999992,18.49,4.0,0.7,0.8
20170602,3105.54,0.094,142504925.0,3112.02,3174.08,3103.68,2320,590,50,9,12,464,365,1730.0,0.3,161157280.2,2.64,-5,-4,3,1.77,2.07,13.4,2.7,453.0,4.08,368.4,2.9699999999999998,59.39399999999914,29.13,4.0,1.3,1.0
20170601,3102.6232,-0.4669,163015719.0,3112.58,3175.48,3102.56,339,2604,18,81,11,348,342,-1606.26,-1.55,160618965.8,3.0300000000000002,-5,-4,3,-2.31,-1.92,13.8,2.4000000000000004,432.0,3.24,365.6,2.82,-47.452000000000886,33.85,-4.0,-0.4,0.8
20170531,3117.1778,0.2289,152950430.0,3113.45,3176.71,3101.38,1235,1595,26,9,14,492,378,-1545.26,0.75,163677941.8,2.79,5,-4,3,-0.39,1.47,14.0,3.0,420.6,4.68,364.8,3.12,351.8219999999991,4.39,-4.0,1.4,0.8
20170526,3110.0587,0.0717,155923486.0,3113.12,3178.09,3100.14,1436,1384,39,10,16,488,379,44.0,0.25,163824601.8,2.8499999999999996,-5,-4,3,0.06,1.77,13.4,3.57,413.4,4.72,371.2,3.06,789.8199999999991,0.06,0.18,1.0,0.4
20170525,3107.8311,1.4280000000000002,191391841.0,3113.39,3179.48,3099.08,2160,738,38,17,14,473,378,1674.49,4.75,158566950.6,3.63,-5,-4,3,1.47,1.1400000000000001,14.0,3.0,445.4,4.24,383.2,2.9699999999999998,1055.2199999999991,1.59,4.0,1.7,0.3
20170524,3064.0759,0.0695,139813353.0,3113.87,3180.76,3098.05,1978,902,36,20,14,359,351,1195.77,0.25,150012589.4,2.79,-5,-4,-3,1.1099999999999999,0.8699999999999999,15.4,2.73,485.4,2.96,395.8,2.67,922.4879999999991,1.3,3.9000000000000004,0.5,-0.0
20170523,3061.947,-0.4464,178310599.0,3118.2,3182.24,3097.1,369,2584,17,90,12,291,338,390.11,-1.5,155784750.4,3.42,-5,-4,-3,-2.25,-2.04,17.4,2.07,561.6,2.08,415.2,2.43,994.2599999999991,0.39,1.17,-0.6,0.2
20170522,3075.6756,-0.4839,153683730.0,3123.09,3183.74,3096.2,455,2489,24,42,11,456,410,644.73,-1.6,154877743.4,2.9699999999999998,-5,-4,-3,-2.07,-0.81,19.8,1.6800000000000002,641.8,2.84,434.8,2.82,1548.6599999999992,0.42,1.26,-0.4,0.7
20170519,3090.6309,0.0159,129635230.0,3127.22,3185.18,3095.24,1252,1618,32,8,19,648,439,1371.0,0.05,151273143.0,2.58,-5,-4,-3,-0.39,1.7999999999999998,20.8,2.73,634.8,4.08,427.2,3.09,1771.095999999999,0.77,2.31,0.4,0.9
20170518,3090.139,-0.4607,148620035.0,3130.4,3186.24,3094.21,797,2101,33,20,21,673,441,1010.83,-1.55,157282916.8,2.82,-5,-4,-3,-1.35,0.75,20.6,3.06,578.0,4.64,412.4,3.21,1554.6959999999992,0.65,1.9500000000000002,0.1,1.0
20170517,3104.4415,-0.2738,168674158.0,3133.9,3187.09,3093.18,1629,1202,52,2,24,740,448,1554.63,-0.8999999999999999,165827290.0,3.06,-5,-4,3,0.44999999999999996,2.79,19.6,3.66,507.4,5.84,396.8,3.3899999999999997,1825.973999999999,0.85,2.55,1.3,1.1
20170516,3112.9642,0.7357,173775564.0,3136.46,3187.96,3092.41,2767,170,66,1,24,692,436,3162.11,2.45,164251348.8,3.18,-5,-4,3,2.64,2.91,17.2,4.199999999999999,413.2,6.68,377.6,3.4499999999999997,1971.5259999999992,1.6,4.0,2.1,0.8
20170515,3090.2289,0.2178,135660728.0,3138.5,3188.73,3091.95,1539,1279,50,7,16,421,372,1756.91,0.75,156509570.8,2.61,-5,-4,-3,0.27,2.25,15.2,3.1500000000000004,347.0,4.84,372.8,3.0,1796.137999999999,0.98,2.94,0.7,0.4
20170512,3083.5132,0.7190000000000001,159684099.0,3142.7,3189.7,3091.56,1241,1608,36,10,18,364,365,289.0,2.4,165482806.0,2.88,-5,-4,-3,-0.39,1.71,14.6,3.69,324.8,4.48,379.0,2.88,1508.1099999999992,0.19,0.5700000000000001,0.6,0.2
20170511,3061.5003,0.2855,191341901.0,3147.85,3190.76,3091.19,1165,1748,34,22,16,320,363,2367.22,0.95,168788714.4,3.3899999999999997,-5,-4,-3,-0.6000000000000001,0.63,14.0,3.42,338.0,3.8,400.6,2.73,1410.9099999999992,1.68,4.0,0.6,0.1
20170510,3052.785,-0.9006,160794452.0,3155.36,3191.88,3090.7,432,2499,30,20,12,269,352,2282.39,-3.0,166113831.2,2.91,-5,-4,-3,-2.13,0.6000000000000001,14.6,2.46,379.4,2.84,435.4,2.43,1173.0699999999993,1.95,4.0,-0.2,0.2
20170509,3080.5269,0.0622,135066674.0,3164.27,3192.87,3090.27,2150,745,32,14,14,361,412,2285.17,0.2,166707725.6,2.43,-5,-4,-3,1.47,1.17,16.4,2.55,436.2,3.32,476.0,2.61,716.5919999999994,3.19,4.0,0.5,0.4
20170508,3078.6129,-0.7871,180526904.0,3171.56,3193.27,3089.76,500,2412,24,37,13,310,403,316.770000000001,-2.6,170538983.2,3.18,-5,-4,-3,-1.98,-0.63,18.4,2.13,475.8,2.6,505.0,2.4000000000000004,259.5579999999994,1.22,3.66,-0.3,0.5
20170505,3103.0378,-0.778,176213641.0,3179.64,3193.84,3089.31,580,2335,26,15,15,430,473,-197.0,-2.6,167011582.2,3.18,-5,-4,3,-1.7999999999999998,0.81,20.6,2.19,523.6,3.28,535.0,2.64,549.6039999999992,0.36,-1.08,0.1,0.8
20170504,3127.3687,-0.2544,177967485.0,3186.3,3194.1,3088.68,932,1925,41,3,19,527,537,1178.02,-0.8500000000000001,174127468.6,3.06,-5,-4,3,-1.0499999999999998,2.58,22.0,2.58,536.8,3.92,549.6,2.94,769.7439999999995,1.53,4.0,1.0,1.1
20170503,3135.3459999999995,-0.2661,163763924.0,3191.42,3194.08,3088.01,1328,1539,47,14,21,553,555,0.0,-0.8999999999999999,172509593.0,2.8499999999999996,-5,-4,3,-0.21000000000000002,1.62,21.6,2.91,509.0,4.36,544.0,3.06,763.3919999999996,0.0,-0.0,0.7,1.2
20170502,3143.7121,-0.34700000000000003,154222962.0,3196.3,3194.03,3087.28,1292,1561,47,14,24,559,557,0.0,-1.1500000000000001,170440469.6,2.7,-5,-4,3,-0.27,1.62,20.4,3.54,468.4,4.76,533.6,3.12,1081.6699999999996,0.0,-0.0,0.8,1.3
20170428,3154.6584,0.0784,162889899.0,3200.87,3193.68,3086.6,1883,950,42,8,24,549,553,1767.0,0.25,176851364.0,2.7600000000000002,-5,-4,3,0.99,2.04,17.6,4.08,416.4,5.28,515.8,3.21,1175.062,1.5,4.0,1.5,1.1
20170427,3152.1869,0.361,211793073.0,3204.89,3193.42,3086.15,1938,952,56,6,22,496,546,903.7000000000012,1.2,177225732.2,3.5999999999999996,-5,-4,3,1.02,2.43,15.6,4.2299999999999995,394.6,5.04,527.6,3.09,967.8619999999999,0.93,2.79,1.6,0.9
20170426,3140.8471,0.2003,169878107.0,3209.48,3192.98,3085.68,1784,1065,47,9,17,388,509,1146.26,0.65,173041914.6,2.94,-5,-4,3,0.75,2.04,14.6,3.4799999999999995,384.8,4.04,543.2,2.82,1136.9559999999997,1.01,3.0300000000000002,1.2,0.8
20170425,3134.5674,0.1609,153418307.0,3215.44,3192.68,3085.42,1859,971,35,10,15,350,503,1591.39,0.55,181713908.2,2.52,-5,-4,3,0.9299999999999999,1.6800000000000002,14.4,3.12,391.6,3.56,572.0,2.64,1152.8759999999997,1.38,4.0,1.2,0.6
20170424,3129.5312,-1.3747,186277434.0,3222.48,3192.49,3085.22,390,2538,21,67,10,299,468,466.960000000001,-4.6000000000000005,188762517.4,2.9699999999999998,-5,-4,3,-2.19,-1.56,14.6,2.04,426.4,2.8,619.0,2.2800000000000002,858.9479999999996,0.54,1.62,-0.2,0.6
20170421,3173.1512,0.0331,164761740.0,3230.56,3192.38,3084.96,1195,1652,24,29,14,440,612,731.0,0.1,194054468.4,2.55,-5,-4,3,-0.48,-0.27,16.4,2.55,482.8,3.64,684.4,2.67,765.5559999999994,0.95,2.8499999999999996,0.7,0.7
20170420,3172.1003,0.0446,190873985.0,3235.55,3192.04,3084.37,1128,1749,24,20,17,447,624,1749.17,0.15,204003832.0,2.82,-5,-4,3,-0.66,0.27,16.8,3.0300000000000002,546.4,3.28,741.4,2.52,619.3559999999994,2.82,4.0,0.9,0.7
20170419,3170.6867,-0.8142,213238075.0,3241.07,3191.68,3083.81,968,1954,33,24,16,422,653,1225.86,-2.7,207298410.0,3.09,-5,-4,3,-1.02,0.48,17.0,2.82,670.4,2.52,826.4,2.37,269.52199999999937,4.55,4.0,0.5,1.0
20170418,3196.7133,-0.79,188661353.0,3247.19,3191.01,3083.07,747,2151,24,34,16,524,738,121.75,-2.6500000000000004,218527153.0,2.58,-5,4,3,-1.44,-0.51,21.2,2.25,790.0,2.64,899.0,2.46,-14.746000000000993,8.26,4.0,1.0,1.2
20170417,3222.1673,-0.7363,212737189.0,3251.58,3190.08,3082.32,689,2224,23,111,19,581,795,0.0,-2.45,237051132.0,2.7,-5,4,3,-1.59,-1.98,26.0,2.19,910.2,2.56,971.8,2.46,-111.6760000000008,0.0,-0.0,0.5,1.6
20170414,3246.0668,-0.9125,214508558.0,3254.13,3188.93,3081.63,477,2424,25,10,16,758,897,0.0,-3.05,241042617.4,2.67,-5,4,3,-2.0100000000000002,1.29,30.8,1.56,997.0,3.04,1021.2,2.64,77.33599999999896,0.0,-0.0,0.7,2.0
20170413,3275.9603,0.0651,207346875.0,3254.84,3187.58,3080.86,1701,1126,49,11,18,1067,1049,0.0,0.2,245362694.2,2.55,5,4,3,0.6000000000000001,1.8900000000000001,36.8,1.47,1088.4,3.92,1064.4,2.9699999999999998,206.73599999999897,0.0,-0.0,2.3,2.4
20170412,3273.8301,-0.4602,269381790.0,3253.0,3185.62,3079.79,768,2106,59,43,37,1020,1016,-195.48000000000198,-1.55,252950919.0,3.18,5,4,3,-1.41,0.48,44.2,2.52,1116.8,3.64,1075.4,2.82,236.51599999999877,0.83,-2.4899999999999998,1.7,2.6
